Name	Type	ADDR_MOD	Library	Length	Value	Attribute	FRD	Save	Access	MOD_BUS	EDU	Cold_start	Index	Ar_count	Ar_period	Ar_filter	Comment
GVL|REG_41	I				0	Internal	0	FALSE	RW	41		0	134				REG_41. ПЧ2_Выходное напряжение
GVL|REG_43	I				0	Internal	0	FALSE	RW	43		0	135				REG_43. ПЧ2_температура igbt
GVL|REG_45	I				0	Internal	0	FALSE	RW	45		0	136				REG_45. ПЧ2_температура радиатора
GVL|REG_47	I				0	Internal	0	FALSE	RW	47		0	137				REG_47. ПЧ2_Управление частотой
GVL|REG_66	I				0	Internal	0	FALSE	RW	66		0	138				REG_66. Управления блокировками насосов
GVL|REG_72	I				0	Internal	0	FALSE	RW	72		0	139				REG_72. Моточасы, минуты от ввода в эксплуатацию H1
GVL|REG_74	I				0	Internal	0	FALSE	RW	74		0	140				REG_74. Моточасы, минуты после последнего ремонта H1
GVL|REG_76	I				0	Internal	0	FALSE	RW	76		0	141				REG_76. Моточасы, минуты после последнего пуска H1
GVL|REG_78	I				0	Internal	0	FALSE	RW	78		0	142				REG_78. Моточасы, минуты от ввода в эксплуатацию H2
GVL|REG_80	I				0	Internal	0	FALSE	RW	80		0	143				REG_80. Моточасы, минуты после последнего ремонта H2
GVL|REG_82	I				0	Internal	0	FALSE	RW	82		0	144				REG_82. Моточасы, минуты после последнего пуска H2
GVL|REG_90	I				0	Internal	0	FALSE	RW	90		0	145				REG_90. Задаём позицию для перехода задвижки 2112, %
GVL|REG_91	I				0	Internal	0	FALSE	RW	91		0	146				REG_91. Задаём позицию для перехода задвижки 2122, %
GVL|REG_163	I				0	Internal	0	FALSE	RW	163		0	147				REG_163. Регистры кода аварий(блокировок) насоса1 для тм
GVL|REG_164	I				0	Internal	0	FALSE	RW	164		0	148				REG_164. Регистры кода аварий насоса2 для тм
GVL|REG_166	I				0	Internal	0	FALSE	RW	166		0	149				REG_166. Регистр сост. техн. режим насосов для тм (ремонт/активен)
GVL|REG_1001	I				0	Internal	0	FALSE	RW	1001		0	150				REG_1001. Значение на выходе (МПа, С и т.д.)
GVL|REG_1099	I				0	Internal	0	FALSE	RW	1099		0	151				REG_1099. Значение тока, мА
GVL|REG_1199	I				0	Internal	0	FALSE	RW	1199		0	152				REG_1199. Состояние (в норме, авария, преупр.)
GVL|REG_1247	I				0	Internal	0	FALSE	RW	1247		0	153				REG_1247. Сигнал общ.,
GVL|REG_1249	I				0	Internal	0	FALSE	RW	1249		0	154				REG_1249. Cигнал общ.,
GVL|REG_1251	I				0	Internal	0	FALSE	RW	1251		0	155				REG_1251. Код аварии вентилятор 1
GVL|REG_1252	I				0	Internal	0	FALSE	RW	1252		0	156				REG_1252. Код аварии вентилятор 2
GVL|REG_1253	I				0	Internal	0	FALSE	RW	1253		0	157				REG_1253. Код аварии вентилятор 3
GVL|REG_1254	I				0	Internal	0	FALSE	RW	1254		0	158				REG_1254. Код аварии вентилятор 4
GVL|REG_1255	I				0	Internal	0	FALSE	RW	1255		0	159				REG_1255. Код аварии насосa 1
GVL|REG_1256	I				0	Internal	0	FALSE	RW	1256		0	160				REG_1256. Код аварии насосa 2
GVL|REG_1258	I				0	Internal	0	FALSE	RW	1258		0	161				REG_1258. Код аварии насоса Н-1/1
GVL|REG_1259	I				0	Internal	0	FALSE	RW	1259		0	162				REG_1259. Код аварии насоса Н-1/2
GVL|REG_1261	I				0	Internal	0	FALSE	RW	1261		0	163				REG_1261. Статус аварии задвижек 2112 и 2212
GVL|REG_1262	I				0	Internal	0	FALSE	RW	1262		0	164				REG_1262. Слово сост. техн. режима насосов
GVL|REG_1263	I				0	Internal	0	FALSE	RW	1263		0	165				REG_1263. Индикация задвижки 2112
GVL|REG_1264	I				0	Internal	0	FALSE	RW	1264		0	166				REG_1264. Индикация задвижки 2212
GVL|REG_1265	I				0	Internal	0	FALSE	RW	1265		0	167				REG_1265. Режим управление задвижкой 2112 через панель или АРМ
GVL|REG_1266	I				0	Internal	0	FALSE	RW	1266		0	168				REG_1266. Режим управление задвижкой 2212 через панель или АРМ
GVL|_Status_device	I				0	Internal	0	FALSE	RW	1267		0	169				REG_1267. Связь приборов и модулей ПЛК, общее слово.
GVL|REG_1268	I				0	Internal	0	FALSE	RW	1268		0	170				REG_1268. Линия_1. ПИД. Коэффициент P_kp
GVL|REG_1270	I				0	Internal	0	FALSE	RW	1270		0	171				REG_1270. Линия_1. ПИД. Коэффициент I_tn
GVL|REG_1272	I				0	Internal	0	FALSE	RW	1272		0	172				REG_1272. Линия_1. ПИД. Коэффициент D_tv
GVL|REG_1274	I				0	Internal	0	FALSE	RW	1274		0	173				REG_1274. Линия_2. ПИД. Коэффициент P_kp
GVL|REG_1276	I				0	Internal	0	FALSE	RW	1276		0	174				REG_1276. Линия_2. ПИД. Коэффициент I_tn
GVL|REG_1278	I				0	Internal	0	FALSE	RW	1278		0	175				REG_1278. Линия_2. ПИД. Коэффициент D_tv
GVL|REG_5000	I				0	Internal	0	FALSE	RW	5000		0	176				REG_5000. Идентификатор сигнала общ., 5001, 5002-5003 резерв
GVL|REG_5004	I				0	Internal	0	FALSE	RW	5004		0	177				REG_5004. Идентификатор инверсии общ., 5005, 5006-5007 резерв
GVL|REG_5006	I				0	Internal	0	FALSE	RW	5006		0	2118				REG_5006. Идентификатор инверсии общ., 5005, 5006-5007 резерв
GVL|REG_5008	I				0	Internal	0	FALSE	RW	5008		0	178				REG_5008. Физический номер канала, 5040, 5041-5097 резерв
GVL|REG_5098	I				0	Internal	0	FALSE	RW	5098		0	179				REG_5098. Связь с модулями Di общ., 5099
GVL|REG_5100	I				0	Internal	0	FALSE	RW	5100		0	180				REG_5100. Сигнал общ., 5101, 5102-5103 резерв
GVL|REG_5104	I				0	Internal	0	FALSE	RW	5104		0	181				REG_5104. Инверсия общ., 5105, 5106-5107 резерв
GVL|REG_5106	I				0	Internal	0	FALSE	RW	5106		0	162				REG_5106. Инверсия общ., 5105, 5106-5107 резерв
GVL|REG_5108	I				0	Internal	0	FALSE	RW	5108		0	182				REG_5108. Физический номер канала, 5140, 5141-5197 резерв
GVL|REG_5198	I				0	Internal	0	FALSE	RW	5198		0	183				REG_5198. Связь с модулями Do общ., 5199
GVL|REG_6020	I				0	Internal	0	FALSE	RW	6020		0	184				REG_6020. Управления блокировками насосов, 6020-6024
GVL|REG_6028	I				0	Internal	0	FALSE	RW	6028		0	185				REG_6028. Код аварии вентилятора 1
GVL|REG_6029	I				0	Internal	0	FALSE	RW	6029		0	186				REG_6029. Код аварии вентилятора 2
GVL|REG_6030	I				0	Internal	0	FALSE	RW	6030		0	187				REG_6030. Код аварии вентилятора 3
GVL|REG_6031	I				0	Internal	0	FALSE	RW	6031		0	188				REG_6031. Код аварии вентилятора 4
GVL|REG_6056	I				0	Internal	0	FALSE	RW	6056		0	189				REG_6056. Команды управления с HMI
GVL|REG_6070	I				0	Internal	0	FALSE	RW	6070		0	190				REG_6070. Управление насосом 1 местн/дист.
GVL|REG_6071	I				0	Internal	0	FALSE	RW	6071		0	191				REG_6071. Управление насосом 2 местн/дист.
GVL|REG_6072	I				0	Internal	0	FALSE	RW	6072		0	192				REG_6072. Управление насосом 3 местн/дист.
GVL|REG_6075	I				0	Internal	0	FALSE	RW	6075		0	193				REG_6075. Режим насоса H1 (0 акт / 1 ремонт) для HMI
GVL|REG_6076	I				0	Internal	0	FALSE	RW	6076		0	194				REG_6076. Режим насоса H2 (акт/ремонт) для HMI
GVL|REG_6080	I				0	Internal	0	FALSE	RW	6080		0	195				REG_6080. Код аварии MOTOR насоса 1
GVL|REG_6081	I				0	Internal	0	FALSE	RW	6081		0	196				REG_6081. Код аварии MOTOR насоса 2
GVL|REG_6083	I				0	Internal	0	FALSE	RW	6083		0	198				REG_6083. Насос 1. Авария общая
GVL|REG_6084	I				0	Internal	0	FALSE	RW	6084		0	213				REG_6084. Насос 2. Авария общая
