Name	Type	ADDR_MOD	Library	Length	Value	Attribute	FRD	Save	Access	MOD_BUS	EDU	Cold_start	Index	Ar_count	Ar_period	Ar_filter	Comment
GVL_Ai|ch_change[70]	I				0	Internal	0	FALSE	RW	8242		0	0				
GVL_Ai|ch_change[71]	I				0	Internal	0	FALSE	RW	8260		0	0				
GVL_Ai|ch_change[72]	I				0	Internal	0	FALSE	RW	8278		0	0				
GVL_Ai|ch_change[73]	I				0	Internal	0	FALSE	RW	8296		0	0				
GVL_Ai|ch_change[74]	I				0	Internal	0	FALSE	RW	8314		0	0				
GVL_Ai|ch_change[75]	I				0	Internal	0	FALSE	RW	8332		0	0				
GVL_Ai|ch_change[76]	I				0	Internal	0	FALSE	RW	8350		0	0				
GVL_Ai|ch_change[77]	I				0	Internal	0	FALSE	RW	8368		0	0				
GVL_Ai|ch_change[78]	I				0	Internal	0	FALSE	RW	8386		0	0				
GVL_Ai|ch_change[79]	I				0	Internal	0	FALSE	RW	8404		0	0				
GVL_Ai|ch_change[80]	I				0	Internal	0	FALSE	RW	8422		0	0				
GVL_Ai|ch_change[81]	I				0	Internal	0	FALSE	RW	8440		0	0				
GVL_Ai|ch_change[82]	I				0	Internal	0	FALSE	RW	8458		0	0				
GVL_Ai|ch_change[83]	I				0	Internal	0	FALSE	RW	8476		0	0				
GVL_Ai|ch_change[84]	I				0	Internal	0	FALSE	RW	8494		0	0				
GVL_Ai|ch_change[85]	I				0	Internal	0	FALSE	RW	8512		0	0				
GVL_Ai|ch_change[86]	I				0	Internal	0	FALSE	RW	8530		0	0				
GVL_Ai|ch_change[87]	I				0	Internal	0	FALSE	RW	8548		0	0				
GVL_Ai|ch_change[88]	I				0	Internal	0	FALSE	RW	8566		0	0				
GVL_Ai|ch_change[89]	I				0	Internal	0	FALSE	RW	8584		0	0				
GVL_Ai|ch_change[90]	I				0	Internal	0	FALSE	RW	8602		0	0				
GVL_Ai|ch_change[91]	I				0	Internal	0	FALSE	RW	8620		0	0				
GVL_Ai|ch_change[92]	I				0	Internal	0	FALSE	RW	8638		0	0				
GVL_Ai|ch_change[93]	I				0	Internal	0	FALSE	RW	8656		0	0				
GVL_Ai|ch_change[94]	I				0	Internal	0	FALSE	RW	8674		0	0				
GVL_Ai|ch_change[95]	I				0	Internal	0	FALSE	RW	8692		0	0				
GVL_Ai|ch_change[96]	I				0	Internal	0	FALSE	RW	8710		0	0				
GVL|REG_1	I				0	Internal	0	FALSE	RW	1		0	0				REG_1. Идентификатор (ID_), который позволяет считать/записать данные с выбранного канала.
GVL|REG_2	I				0	Internal	0	FALSE	RW	2		0	0				REG_2. Физический номер канала на ПЛК. Only Read
GVL|REG_3	I				0	Internal	0	FALSE	RW	3		0	0				REG_3. Активация симуляции ( = 1 Симуляция вкл.).
GVL|REG_4	I				0	Internal	0	FALSE	RW	4		0	0				REG_4. Уставка верхняя аварийная.
GVL|REG_6	I				0	Internal	0	FALSE	RW	6		0	0				REG_6. Уставка верхняя предупредительная.
GVL|REG_8	I				0	Internal	0	FALSE	RW	8		0	0				REG_8. Уставка нижняя предупредительная.
GVL|REG_10	I				0	Internal	0	FALSE	RW	10		0	0				REG_10. Уставка нижняя аварийная.
GVL|REG_12	I				0	Internal	0	FALSE	RW	12		0	0				REG_12. Значение, заданное при симуляции.
GVL|REG_14	I				0	Internal	0	FALSE	RW	14		0	0				REG_14. Команды управления с ТМ.
GVL|REG_15	I				0	Internal	0	FALSE	RW	15		0	0				REG_15. ПЧ1_ Состояние ПЧ общий (Битовое слово см. ниже продолжение)
GVL|REG_16	I				0	Internal	0	FALSE	RW	16		0	0				REG_16. ПЧ1_Заданная частота (Только индикация)
GVL|REG_18	I				0	Internal	0	FALSE	RW	18		0	0				REG_18. ПЧ1_Факт.Выходная частота
GVL|REG_20	I				0	Internal	0	FALSE	RW	20		0	0				REG_20. ПЧ1_Выходной ток
GVL|REG_22	I				0	Internal	0	FALSE	RW	22		0	0				REG_22. ПЧ1_Напряжение на шине DC
GVL|REG_24	I				0	Internal	0	FALSE	RW	24		0	0				REG_24. ПЧ1_Выходное напряжение
GVL|REG_26	I				0	Internal	0	FALSE	RW	26		0	0				REG_26. ПЧ1_температура igbt
GVL|REG_28	I				0	Internal	0	FALSE	RW	28		0	0				REG_28. ПЧ1_температура радиатора
GVL|REG_30	I				0	Internal	0	FALSE	RW	30		0	0				REG_30. ПЧ1_Управление частотой
GVL|REG_32	I				0	Internal	0	FALSE	RW	32		0	0				REG_32. ПЧ2_ Состояние ПЧ2 общий (Битовое слово см. ниже продолжение)
GVL|REG_33	I				0	Internal	0	FALSE	RW	33		0	0				REG_33. ПЧ2_Заданная частота (Только индикация)
GVL|REG_35	I				0	Internal	0	FALSE	RW	35		0	0				REG_35. ПЧ2_Факт.Выходная частота
GVL|REG_37	I				0	Internal	0	FALSE	RW	37		0	0				REG_37. ПЧ2_Выходной ток
GVL|REG_39	I				0	Internal	0	FALSE	RW	39		0	0				REG_39. ПЧ2_Напряжение на шине DC
GVL|REG_41	I				0	Internal	0	FALSE	RW	41		0	0				REG_41. ПЧ2_Выходное напряжение
GVL|REG_43	I				0	Internal	0	FALSE	RW	43		0	0				REG_43. ПЧ2_температура igbt
GVL|REG_45	I				0	Internal	0	FALSE	RW	45		0	0				REG_45. ПЧ2_температура радиатора
GVL|REG_47	I				0	Internal	0	FALSE	RW	47		0	0				REG_47. ПЧ2_Управление частотой
GVL|REG_66	I				0	Internal	0	FALSE	RW	66		0	0				REG_66. Управления блокировками насосов
GVL|REG_72	I				0	Internal	0	FALSE	RW	72		0	0				REG_72. Моточасы, минуты от ввода в эксплуатацию H1
GVL|REG_74	I				0	Internal	0	FALSE	RW	74		0	0				REG_74. Моточасы, минуты после последнего ремонта H1
GVL|REG_76	I				0	Internal	0	FALSE	RW	76		0	0				REG_76. Моточасы, минуты после последнего пуска H1
GVL|REG_78	I				0	Internal	0	FALSE	RW	78		0	0				REG_78. Моточасы, минуты от ввода в эксплуатацию H2
GVL|REG_80	I				0	Internal	0	FALSE	RW	80		0	0				REG_80. Моточасы, минуты после последнего ремонта H2
GVL|REG_82	I				0	Internal	0	FALSE	RW	82		0	0				REG_82. Моточасы, минуты после последнего пуска H2
GVL|REG_90	I				0	Internal	0	FALSE	RW	90		0	0				REG_90. Задаём позицию для перехода задвижки 2112, %
GVL|REG_91	I				0	Internal	0	FALSE	RW	91		0	0				REG_91. Задаём позицию для перехода задвижки 2122, %
GVL|REG_163	I				0	Internal	0	FALSE	RW	163		0	0				REG_163. Регистры кода аварий(блокировок) насоса1 для тм
GVL|REG_164	I				0	Internal	0	FALSE	RW	164		0	0				REG_164. Регистры кода аварий насоса2 для тм
GVL|REG_166	I				0	Internal	0	FALSE	RW	166		0	0				REG_166. Регистр сост. техн. режим насосов для тм (ремонт/активен)
GVL|REG_1001	I				0	Internal	0	FALSE	RW	1001		0	0				REG_1001. Значение на выходе (МПа, С и т.д.)
GVL|REG_1099	I				0	Internal	0	FALSE	RW	1099		0	0				REG_1099. Значение тока, мА
GVL|REG_1199	I				0	Internal	0	FALSE	RW	1199		0	0				REG_1199. Состояние (в норме, авария, преупр.)
GVL|REG_1247	I				0	Internal	0	FALSE	RW	1247		0	0				REG_1247. Сигнал общ.,
GVL|REG_1249	I				0	Internal	0	FALSE	RW	1249		0	0				REG_1249. Cигнал общ.,
GVL|REG_1251	I				0	Internal	0	FALSE	RW	1251		0	0				REG_1251. Код аварии вентилятор 1
GVL|REG_1252	I				0	Internal	0	FALSE	RW	1252		0	0				REG_1252. Код аварии вентилятор 2
GVL|REG_1253	I				0	Internal	0	FALSE	RW	1253		0	0				REG_1253. Код аварии вентилятор 3
GVL|REG_1254	I				0	Internal	0	FALSE	RW	1254		0	0				REG_1254. Код аварии вентилятор 4
GVL|REG_1255	I				0	Internal	0	FALSE	RW	1255		0	0				REG_1255. Код аварии насосa 1
GVL|REG_1256	I				0	Internal	0	FALSE	RW	1256		0	0				REG_1256. Код аварии насосa 2
GVL|REG_1258	I				0	Internal	0	FALSE	RW	1258		0	0				REG_1258. Код аварии насоса Н-1/1
GVL|REG_1259	I				0	Internal	0	FALSE	RW	1259		0	0				REG_1259. Код аварии насоса Н-1/2
GVL|REG_1261	I				0	Internal	0	FALSE	RW	1261		0	0				REG_1261. Статус аварии задвижек 2112 и 2212
GVL|REG_1262	I				0	Internal	0	FALSE	RW	1262		0	0				REG_1262. Слово сост. техн. режима насосов
GVL|REG_1263	I				0	Internal	0	FALSE	RW	1263		0	0				REG_1263. Индикация задвижки 2112
GVL|REG_1264	I				0	Internal	0	FALSE	RW	1264		0	0				REG_1264. Индикация задвижки 2212
GVL|REG_1265	I				0	Internal	0	FALSE	RW	1265		0	0				REG_1265. Режим управление задвижкой 2112 через панель или АРМ
GVL|REG_1266	I				0	Internal	0	FALSE	RW	1266		0	0				REG_1266. Режим управление задвижкой 2212 через панель или АРМ
GVL|_Status_device	I				0	Internal	0	FALSE	RW	1267		0	0				REG_1267. Связь приборов и модулей ПЛК, общее слово.
GVL|REG_1268	I				0	Internal	0	FALSE	RW	1268		0	0				REG_1268. Линия_1. ПИД. Коэффициент P_kp
GVL|REG_1270	I				0	Internal	0	FALSE	RW	1270		0	0				REG_1270. Линия_1. ПИД. Коэффициент I_tn
GVL|REG_1272	I				0	Internal	0	FALSE	RW	1272		0	0				REG_1272. Линия_1. ПИД. Коэффициент D_tv
GVL|REG_1274	I				0	Internal	0	FALSE	RW	1274		0	0				REG_1274. Линия_2. ПИД. Коэффициент P_kp
GVL|REG_1276	I				0	Internal	0	FALSE	RW	1276		0	0				REG_1276. Линия_2. ПИД. Коэффициент I_tn
GVL|REG_1278	I				0	Internal	0	FALSE	RW	1278		0	0				REG_1278. Линия_2. ПИД. Коэффициент D_tv
GVL|REG_5000	I				0	Internal	0	FALSE	RW	5000		0	0				REG_5000. Идентификатор сигнала общ., 5001, 5002-5003 резерв
GVL|REG_5004	I				0	Internal	0	FALSE	RW	5004		0	0				REG_5004. Идентификатор инверсии общ., 5005, 5006-5007 резерв
GVL|REG_5006	I				0	Internal	0	FALSE	RW	5006		0	0				REG_5006. Идентификатор инверсии общ., 5005, 5006-5007 резерв
GVL|REG_5008	I				0	Internal	0	FALSE	RW	5008		0	0				REG_5008. Физический номер канала, 5040, 5041-5097 резерв
GVL|REG_5098	I				0	Internal	0	FALSE	RW	5098		0	0				REG_5098. Связь с модулями Di общ., 5099
GVL|REG_5100	I				0	Internal	0	FALSE	RW	5100		0	0				REG_5100. Сигнал общ., 5101, 5102-5103 резерв
GVL|REG_5104	I				0	Internal	0	FALSE	RW	5104		0	0				REG_5104. Инверсия общ., 5105, 5106-5107 резерв
GVL|REG_5106	I				0	Internal	0	FALSE	RW	5106		0	0				REG_5106. Инверсия общ., 5105, 5106-5107 резерв
GVL|REG_5108	I				0	Internal	0	FALSE	RW	5108		0	0				REG_5108. Физический номер канала, 5140, 5141-5197 резерв
GVL|REG_5198	I				0	Internal	0	FALSE	RW	5198		0	0				REG_5198. Связь с модулями Do общ., 5199
GVL|REG_6020	I				0	Internal	0	FALSE	RW	6020		0	0				REG_6020. Управления блокировками насосов, 6020-6024
GVL|REG_6028	I				0	Internal	0	FALSE	RW	6028		0	0				REG_6028. Код аварии вентилятора 1
GVL|REG_6029	I				0	Internal	0	FALSE	RW	6029		0	0				REG_6029. Код аварии вентилятора 2
GVL|REG_6030	I				0	Internal	0	FALSE	RW	6030		0	0				REG_6030. Код аварии вентилятора 3
GVL|REG_6031	I				0	Internal	0	FALSE	RW	6031		0	0				REG_6031. Код аварии вентилятора 4
GVL|REG_6056	I				0	Internal	0	FALSE	RW	6056		0	0				REG_6056. Команды управления с HMI
GVL|REG_6070	I				0	Internal	0	FALSE	RW	6070		0	0				REG_6070. Управление насосом 1 местн/дист.
GVL|REG_6071	I				0	Internal	0	FALSE	RW	6071		0	0				REG_6071. Управление насосом 2 местн/дист.
GVL|REG_6072	I				0	Internal	0	FALSE	RW	6072		0	0				REG_6072. Управление насосом 3 местн/дист.
GVL|REG_6075	I				0	Internal	0	FALSE	RW	6075		0	0				REG_6075. Режим насоса H1 (0 акт / 1 ремонт) для HMI
GVL|REG_6076	I				0	Internal	0	FALSE	RW	6076		0	0				REG_6076. Режим насоса H2 (акт/ремонт) для HMI
GVL|REG_6080	I				0	Internal	0	FALSE	RW	6080		0	0				REG_6080. Код аварии MOTOR насоса 1
GVL|REG_6081	I				0	Internal	0	FALSE	RW	6081		0	0				REG_6081. Код аварии MOTOR насоса 2
GVL|REG_6083	I				0	Internal	0	FALSE	RW	6083		0	0				REG_6083. Насос 1. Авария общая
GVL|REG_6084	I				0	Internal	0	FALSE	RW	6084		0	0				REG_6084. Насос 2. Авария общая
GVL|REG_6090	I				0	Internal	0	FALSE	RW	6090		0	0				REG_6090. Команды от ТМ, состояние, для журнала событий панели
GVL|REG_6104	I				0	Internal	0	FALSE	RW	6104		0	0				REG_6104. Версия программы
GVL|REG_6110	I				0	Internal	0	FALSE	RW	6110		0	0				REG_6110. Моточасы, секунды, для панели H1
GVL|REG_6111	I				0	Internal	0	FALSE	RW	6111		0	0				REG_6111. Моточасы, секунды, для панели H1
GVL|REG_6112	I				0	Internal	0	FALSE	RW	6112		0	0				REG_6112. Моточасы, секунды, для панели H1
GVL|REG_6113	I				0	Internal	0	FALSE	RW	6113		0	0				REG_6113. Моточасы, секунды, для панели H2
GVL|REG_6114	I				0	Internal	0	FALSE	RW	6114		0	0				REG_6114. Моточасы, секунды, для панели H2
GVL|REG_6115	I				0	Internal	0	FALSE	RW	6115		0	0				REG_6115. Моточасы, секунды, для панели H2, резерв для Н-3
GVL|REG_6119	I				0	Internal	0	FALSE	RW	6119		0	0				REG_6119. Моточасы, минуты от ввода в эксплуатацию
GVL|REG_6121	I				0	Internal	0	FALSE	RW	6121		0	0				REG_6121. Моточасы, минуты после последнего ремонта
GVL|REG_6123	I				0	Internal	0	FALSE	RW	6123		0	0				REG_6123. Моточасы, минуты после последнего пуска
GVL|REG_6125	I				0	Internal	0	FALSE	RW	6125		0	0				REG_6125. Моточасы, минуты от ввода в эксплуатацию
GVL|REG_6127	I				0	Internal	0	FALSE	RW	6127		0	0				REG_6127. Моточасы, минуты после последнего ремонта
GVL|REG_6129	I				0	Internal	0	FALSE	RW	6129		0	0				REG_6129. Моточасы, минуты после последнего пуска, резерв для Н-3
GVL|REG_6164	I				0	Internal	0	FALSE	RW	6164		0	0				REG_6164. Тип управления частотником 1 с панели
GVL|REG_6165	I				0	Internal	0	FALSE	RW	6165		0	0				REG_6165. Тип управления частотником 2 с панели
GVL|REG_6169	I				0	Internal	0	FALSE	RW	6169		0	0				REG_6169. Задаём задержку на вкл/откл. для H2
GVL|REG_6190	I				0	Internal	0	FALSE	RW	6190		0	0				REG_6190. Связь с ПЧ1
GVL|REG_6191	I				0	Internal	0	FALSE	RW	6191		0	0				REG_6191. ПЧ1_ Состояние ПЧ общий (Битовое слово см. ниже продолжение)
GVL|REG_6192	I				0	Internal	0	FALSE	RW	6192		0	0				REG_6192. ПЧ1_Заданная частота (Только индикация)
GVL|REG_6194	I				0	Internal	0	FALSE	RW	6194		0	0				REG_6194. ПЧ1_Факт.Выходная частота
GVL|REG_6196	I				0	Internal	0	FALSE	RW	6196		0	0				REG_6196. ПЧ1_Выходной ток
GVL|REG_6198	I				0	Internal	0	FALSE	RW	6198		0	0				REG_6198. ПЧ1_Напряжение на шине DC
GVL|REG_6200	I				0	Internal	0	FALSE	RW	6200		0	0				REG_6200. ПЧ1_Выходное напряжение
GVL|REG_6202	I				0	Internal	0	FALSE	RW	6202		0	0				REG_6202. ПЧ1_температура igbt
GVL|REG_6204	I				0	Internal	0	FALSE	RW	6204		0	0				REG_6204. ПЧ1_температура радиатора
GVL|REG_6206	I				0	Internal	0	FALSE	RW	6206		0	0				REG_6206. ПЧ1_Фактическая скорость двигателя
GVL|REG_6208	I				0	Internal	0	FALSE	RW	6208		0	0				REG_6208. ПЧ1_Управление частотой
GVL|REG_6210	I				0	Internal	0	FALSE	RW	6210		0	0				REG_6210. ПЧ1_Тип управления частотой (1 -цифровой, 2 - аналоговый)
GVL|REG_6212	I				0	Internal	0	FALSE	RW	6212		0	0				REG_6212. ПЧ1_Резерв до 6217
GVL|REG_6218	I				0	Internal	0	FALSE	RW	6218		0	0				REG_6218. Связь с ПЧ2
GVL|REG_6219	I				0	Internal	0	FALSE	RW	6219		0	0				REG_6219. ПЧ2_ Состояние ПЧ общий (Битовое слово см. ниже продолжение)
GVL|REG_6220	I				0	Internal	0	FALSE	RW	6220		0	0				REG_6220. ПЧ2_Заданная частота (Только индикация)
GVL|REG_6222	I				0	Internal	0	FALSE	RW	6222		0	0				REG_6222. ПЧ2_Факт.Выходная частота
GVL|REG_6224	I				0	Internal	0	FALSE	RW	6224		0	0				REG_6224. ПЧ2_Выходной ток
GVL|REG_6226	I				0	Internal	0	FALSE	RW	6226		0	0				REG_6226. ПЧ2_Напряжение на шине DC
GVL|REG_6228	I				0	Internal	0	FALSE	RW	6228		0	0				REG_6228. ПЧ2_Выходное напряжение
GVL|REG_6230	I				0	Internal	0	FALSE	RW	6230		0	0				REG_6230. ПЧ2_температура igbt
GVL|REG_6232	I				0	Internal	0	FALSE	RW	6232		0	0				REG_6232. ПЧ2_температура радиатора
GVL|REG_6234	I				0	Internal	0	FALSE	RW	6234		0	0				REG_6234. ПЧ2_Фактическая скорость двигателя
GVL|REG_6236	I				0	Internal	0	FALSE	RW	6236		0	0				REG_6236. ПЧ2_Управление частотой
GVL|REG_6238	I				0	Internal	0	FALSE	RW	6238		0	0				REG_6238. ПЧ2_Тип управления частотой (1 -цифровой, 2 - аналоговый)
GVL|REG_6240	I				0	Internal	0	FALSE	RW	6240		0	0				REG_6240. ПЧ2_Резерв до 6245
GVL|REG_6246	I				0	Internal	0	FALSE	RW	6246		0	0				REG_6246. Задаём позицию для перехода задвижки 2112, %
GVL|REG_6247	I				0	Internal	0	FALSE	RW	6247		0	0				REG_6247. Статус аварии задвижки 2112
GVL|REG_6248	I				0	Internal	0	FALSE	RW	6248		0	0				REG_6248. Индикация задвижки (открывается, закрывается, авария, стоп, открыта, закрыта)
GVL|REG_6249	I				0	Internal	0	FALSE	RW	6249		0	0				REG_6249. Задвижка 2112. Задаём задержку до выхода в аварию на откр./закр.
GVL|REG_6250	I				0	Internal	0	FALSE	RW	6250		0	0				REG_6250. Задаём позицию для перехода задвижки 2122, %
GVL|REG_6251	I				0	Internal	0	FALSE	RW	6251		0	0				REG_6251. Статус аварии задвижки 2122
GVL|REG_6252	I				0	Internal	0	FALSE	RW	6252		0	0				REG_6252. Индикация задвижки (открывается, закрывается, авария, стоп, открыта, закрыта)
GVL|REG_6253	I				0	Internal	0	FALSE	RW	6253		0	0				REG_6253. Задвижка 2122. Задаём задержку на откр./закр.
GVL|REG_6254	I				0	Internal	0	FALSE	RW	6254		0	0				REG_6254. Разрешить управление задвижкой 2112 через панель HMI (1 - ручной режим)
GVL|REG_6255	I				0	Internal	0	FALSE	RW	6255		0	0				REG_6255. Разрешить управление задвижкой 2122 через панель HMI (1 - ручной режим)
GVL|REG_6261	I				0	Internal	0	FALSE	RW	6261		0	0				REG_6261. Линия_1. ПИД. Коэффициент P_kp .REAL
GVL|REG_6263	I				0	Internal	0	FALSE	RW	6263		0	0				REG_6263. Линия_1. ПИД. Коэффициент I_tn .REAL
GVL|REG_6265	I				0	Internal	0	FALSE	RW	6265		0	0				REG_6265. Линия_1. ПИД. Коэффициент D_tv .REAL
GVL|REG_6267	I				0	Internal	0	FALSE	RW	6267		0	0				REG_6267. Линия_2. ПИД. Коэффициент P_kp .REAL
GVL|REG_6269	I				0	Internal	0	FALSE	RW	6269		0	0				REG_6269. Линия_2. ПИД. Коэффициент I_tn .REAL
GVL|REG_6271	I				0	Internal	0	FALSE	RW	6271		0	0				REG_6271. Линия_2. ПИД. Коэффициент D_tv .REAL
GVL|REG_6274	I				0	Internal	0	FALSE	RW	6274		0	0				REG_6274. Газоанализатор1. Индикация порог 1
GVL|REG_6275	I				0	Internal	0	FALSE	RW	6275		0	0				REG_6275. Газоанализатор1. Индикация порог 2
GVL|REG_6285	I				0	Internal	0	FALSE	RW	6285		0	0				REG_6285. Газоанализатор2. Индикация порог 1
GVL|REG_6286	I				0	Internal	0	FALSE	RW	6286		0	0				REG_6286. Газоанализатор2. Индикация порог 2
GVL|REG_6306	I				0	Internal	0	FALSE	RW	6306		0	0				REG_6306. Fan1_Задаём задержку на вкл/откл.
GVL|REG_6308	I				0	Internal	0	FALSE	RW	6308		0	0				REG_6308. Fan1_Время работы после снижения загазованности ниже порога 1
GVL|REG_6311	I				0	Internal	0	FALSE	RW	6311		0	0				REG_6311. Fan2_Задаём задержку на вкл/откл.
GVL|REG_6313	I				0	Internal	0	FALSE	RW	6313		0	0				REG_6313. Fan2_Время работы после снижения загазованности ниже порога 1
GVL|REG_6316	I				0	Internal	0	FALSE	RW	6316		0	0				REG_6316. Fan3_Задаём задержку на вкл/откл.
GVL|REG_6319	I				0	Internal	0	FALSE	RW	6319		0	0				REG_6319. Fan3_Температура включения вентилятора, °С.
GVL|REG_6320	I				0	Internal	0	FALSE	RW	6320		0	0				REG_6320. Fan3_Температура отключения вентилятора, °С.
GVL|REG_6321	I				0	Internal	0	FALSE	RW	6321		0	0				REG_6321. Fan4_Задаём задержку на вкл/откл.
